Phase,Category,Location/File,Details/Token,Status/Verdict,Evidence/Reason
Phase 4,Foreign Character Audit,Acts 9:36,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: SQLite. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Acts 13:6,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: SQLite. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Romans 1:25,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: SQLite. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Romans 2:7,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: SQLite. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Romans 2:10,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: SQLite. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Romans 9:5,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: SQLite. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Romans 11:36,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: SQLite. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Romans 15:33,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: SQLite. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Romans 16:27,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: SQLite. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,1 Corinthians 14:16,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: SQLite. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,1 Corinthians 16:24,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: SQLite. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Galatians 1:5,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: SQLite. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Galatians 2:21,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: SQLite. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Galatians 4:9,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: SQLite. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Galatians 6:18,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: SQLite. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Ephesians 2:10,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: SQLite. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Ephesians 3:21,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: SQLite. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Philippians 1:4,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: SQLite. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Philippians 2:16,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: SQLite. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Philippians 4:20,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: SQLite. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Colossians 1:21,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: SQLite. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,1 Timothy 1:7,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: SQLite. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,1 Timothy 1:17,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: SQLite. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,1 Timothy 2:10,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: SQLite. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,1 Timothy 5:10,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: SQLite. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,1 Timothy 6:16,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: SQLite. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,1 Timothy 6:19,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: SQLite. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,2 Timothy 4:18,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: SQLite. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Titus 2:14,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: SQLite. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Titus 3:8,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: SQLite. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Titus 3:9,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: SQLite. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Titus 3:14,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: SQLite. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Philemon 1:11,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: SQLite. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Philemon 1:25,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: SQLite. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Hebrews 4:2,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: SQLite. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Hebrews 7:18,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: SQLite. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Hebrews 13:17,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: SQLite. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Hebrews 13:21,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: SQLite. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Hebrews 13:25,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: SQLite. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,1 Peter 1:1,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: SQLite. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,1 Peter 2:12,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: SQLite. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,1 Peter 3:16,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: SQLite. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,1 Peter 4:11,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: SQLite. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,1 Peter 4:19,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: SQLite. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,1 Peter 5:11,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: SQLite. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,1 Peter 5:14,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: SQLite. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,2 Peter 2:12,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: SQLite. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,2 Peter 3:18,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: SQLite. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Revelation 1:6,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: SQLite. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Revelation 1:7,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: SQLite. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Revelation 1:11,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: SQLite. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Revelation 3:1,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: SQLite. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Revelation 3:4,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: SQLite. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Revelation 3:14,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: SQLite. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Revelation 5:14,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: SQLite. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Revelation 7:11,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: SQLite. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Revelation 7:12,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: SQLite. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Revelation 16:15,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: SQLite. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Revelation 19:4,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: SQLite. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Revelation 22:20,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: SQLite. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Revelation 22:21,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: SQLite. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 6,Reference Sample (OT),Genesis 1:1,Exact Match,SAMPLING,Raw: ఆదియందు దేవుడు భూమ్యాకాశములను సృజించెను.... Clean: ఆదియందు దేవుడు భూమ్యాకాశములను సృజించెను....
Phase 6,Reference Sample (OT),Genesis 9:26,Exact Match,SAMPLING,Raw: మరియు అతడు షేము దేవుడైన యెహోవా స్తుతింపబ... Clean: మరియు అతడు షేము దేవుడైన యెహోవా స్తుతింపబ...
Phase 6,Reference Sample (OT),Genesis 19:5,Punctuation difference,SAMPLING,Raw: లోతును పిలిచి ఈ రాత్రి నీ యొద్దకు వచ్చిన... Clean: లోతును పిలిచి ఈ రాత్రి నీ యొద్దకు వచ్చి ...
Phase 6,Reference Sample (OT),Genesis 26:2,Exact Match,SAMPLING,Raw: అక్కడ యెహోవా అతనికి ప్రత్యక్షమై నీవు ఐగు... Clean: అక్కడ యెహోవా అతనికి ప్రత్యక్షమై నీవు ఐగు...
Phase 6,Reference Sample (OT),Genesis 31:52,Exact Match,SAMPLING,Raw: హానిచేయవలెనని నేను ఈ కుప్ప దాటి నీ యొద్ద... Clean: హానిచేయవలెనని నేను ఈ కుప్ప దాటి నీ యొద్ద...
Phase 6,Reference Sample (OT),Genesis 39:8,Exact Match,SAMPLING,Raw: అయితే అతడు ఒప్పక నా యజమానుడు తనకు కలిగిన... Clean: అయితే అతడు ఒప్పక నా యజమానుడు తనకు కలిగిన...
Phase 6,Reference Sample (OT),Genesis 46:2,Punctuation difference,SAMPLING,Raw: అప్పుడు రాత్రి దర్శనములయందు దేవుడు - యాక... Clean: అప్పుడు రాత్రి దర్శనములయందు దేవుడు - యాక...
